1f63895b5d93f56b acd977be50eec9e
35e2d10f5d67748 8e3a815c7315433
1ded4dccd4822c31 211b5d1349e9c63
69623b0d627f22c 1609724ecf4604a4
104a547f086e77ae 11869c521644431d
180197d9a2c2887c 1313635f46b48fa6
d38a7806e5cdd40 ec05dcc82e9278e
128e1e9bed1b02da 1ce540d3141136dd
b62790a3f43dd2b 1b84ae07afcbcecc
5be2c4697f3c0cd f1cfe62978de71e
b95ded7ebeaf290 152c0ed1a043f726
12eca2b6233aff0 274b4d49beccef5
1fed97569a42056e 1881ce5a833d6797
1f97da8f0212ae15 1f89492f63e0f4db
13e056a78e0e5e37 110d88c7a21f3916
8bb461f96626fb3 1ab0f2667719320c
b82dca19c9d2022 1bd7e14997c24cf3
1f87d7a670431c4a 1ea29ed9a5ede10f
7923483a933d201 e0a015498285f65
3a675bdf3e74752 518fba265885f5b
642096711d4e158 17a577fcf35cec7a
a185b6fce1d60b9 3b5d7b6083bfcd4
1dc1b87396d3f2bb 1f8be23b61806801
1db9942b8cdcde9c 173dc9937368bbcd
1fa1731e26bad103 5f909f6495b2516
ed98152ba2c47c5 151792c63124f4ae
1244f173005d9d42 11229f046ca6401b
e0a69050b30b384 1d6af56f68519934
16ab689aed56ab99 1476143c623cd662
8df94b1b26a4ef4 1b9879284604e7ab
164b974356e028fc 4f5616e177a3702
16769d4e2bf8b32 440909d07c8f1e8
18a2ec8d294350e5 3bfcd7db57696fd
b1c8236cb7d0cd0 1f500e3d2ce47128
4da7d95f5c85d6a 16b4b4035e504a94
1f75217f9ee53999 1c80b9d9234004ef
d9b8db075efecba 1c861d51eedababd
45d13dfe4951ec1 197ba12a23d9d437
a4ae7a0147b323d 2fa26369353154e
1f07314038774173 b37cd9a0c8a9fb1
d92ab3804a1a1dc 123ceaefb169a4c2
162c94addac934b6 3712ed3196e7e61
1d7fb80746d99886 483da3ba54c7ee4
e28e583d8e304a5 1e2d285c1c197cc9
5e56d987b2cecc0 85b3f941eada103
1f5b0f20b8701394 147b9d6509d04087
1dd4d58e18fe4bdf 7978657cbb42545
44726bdb2d439fe 35e789c8bff5a7a
d48946215d74cf3 19d13477a5b71eed
17a3ff9a0cfc5c6d 2a5dd77cc3101f8
8dc382b1826ed33 1304bf9f14b128c
ccc662064c90f1e 10de5bb8d81ad196
9d103d1ff79bd3d 1b89babce79c970e
1f715f09936d36b4 a819ed2f4266dff
dbfaf73a974a98a 29712f55b40f358
ad84e6a3e59c9d0 32bc105c66c09bb
65e4e3059c9bf24 e00c5f8d5b15352
fdd52e2b209fe63 c719000f1b959d2
f4a496708a3294b 1b09ce812a5c6fed
1b198b936259a833 d69ca832965ff14
150f055c281d83fe 1b1c8dd514afb87
9ec70606c94544e 1a3ece0565da2474
34e8187de0bbce2 114e8e5d3f2f2eed
1ae9bdfd5e76e444 1670cd54382cbc4f
166f61360a9e8b3b 9ca682c2b4085dc
1a1d1355b8a1e0 145b665dae651fce
1836ba8e398ff993 1013099eaf1dbe41
155fb535621fbbbd 36ae51b61813bb5
87a5625139ebd54 8482cdc7ad9fc97
116f2a3d164239db b372e69787458ec
17fa671c683c92b2 1e3012bef1d80679
11546a899ed287aa 16a04de4df9a8944
61aa1afe9214fc4 1b480914ffb4db68
e18de84b88dd6be 2a6fa2be3293154
1b71abc584601dbf 1ba0d39e6bab1d28
3f5b799d3750c5b 1827b8252cb82256
196c3b035d76a0d4 1df2a17657e4d4b4
14262712d9aa8be0 ac16d9480f7b70f
1dad3e59a176773f 15c1779ddd342fb1
12f171183c186f8f 641d53af22b9143
1ddb3646a42982ba 2da4833ddd42308
13814fb4966aee29 1f0844f18f9d9b4f
190907d780e0d3e6 1e3775ab4db490a2
1ed5e4fdf535b21f 1bf45ee381d2ac17
e8a3e2896897702 e6c579e9ef62b6
7c1d28d822a5c0 bf3d3335352086
d027cf0e8de7027 23746e7b122710a
c1ada5b367ce507 17c21e52cb25a0a8
87d50d25c16da09 14a6fea365cb5329
4b5c41890abc880 108541bb91241ea8
124da7e9993ae192 1491c046e27782d1
1344f1f5bac76ca9 8c9eef0fe15c726
dc0b398f5eb97ca 1d0e16f06a23739a
e8e5c5525274037 174048a67b16f210
113b0dcc3c8226ff 1e451324def90b71
6075c377d8f457a 84d3a2d51a709f7
1ee48ab1b8802176 2e577a5ed3cf396
1eb36ae6cdd99df1 519cef0b0b7e844
100825f7c461fdfb 1946d1b52f7af55f
15f28e1c0f7bc632 d178dfe7ba17b75
12cdf4325dcaa9be 20e5a607f258abf
1c04571bc7b7567 8334eb060008ef3
10ae990e1c4e3f68 143e77c24a29eff6
149ff73385499387 1b189e9f9240ac88
8e95cb23d6431cc a75c5b53e3800e6
1f2546f72ec86b8f 1eec1f3eaae43f11
7daf08e5f3d9e02 1d4832799a5b7787
a8e9d4494ee7e06 11b0ac9a3bd3649b
10d6498b4897066a c7c47f67b82250c
c038893ed2f3fa8 fd0d2f20233adc9
802f52cf17c7ce0 1ab9ab57de28e5f9
ba0fc75e3862722 1b8c442b965669c4
14a040ab63946225 1e670d509afb0d0c
4fd0b9ac08e5f9a a5b3eb6af663583
d94b96914060667 578c0cfdb2640c1
1377c923c3399f45 17b530dc00efcf01
11155ab7597d6ad7 15c4c6a1748917ef
1b073df64f085bc5 eb58b44f71c4b95
cd569d51feff4c4 2a7a6030fa088a
2d9c5ceaaabdb92 2c3e35215e61855
194dc490e8709e68 16fd5dfcca6330d8
13bcddf7fe39f17c 157275f7efb94135
b22926d74b29870 bef0d14c0740c10
9b7f963ed7f244a 16c2e2ea46716146
14b7129491640ec c85568e942e7c4a
1aacd85496d65026 1f34f57f963c4927
1e4897788cf5af00 dd1043c0d90e142
1f048d0b3de53336 1dc7f1fc925bcf1a
1676598739b3aff1 c4982478096ebec
f8f1730248f3a24 ff94d363a65a47c
1ff684c1524e029a 428b00ca55ecffb
93dcaa8dfc26bcb 8b0a56a3332802c
882e1252d371f9f 1e831869dbdb93dd
199d011114c4ad1d a26df810bdee9e9
862e1a54e13c297 1a81df6ac06eeb0a
188f328464697f99 b25c5894a3df152
c2b77d506dece62 6a4d23f0a895b
23783a8eca1eb0a 6c8ba66336ed6a0
d8de977c3bbfac5 b19f3584ed1f95c
1fec7a4890bb8f53 103e9717e23b107f
fcbdeb40fdc5b6c 5d0f99ddb531437
1a9ed07e721bae52 18e0566e403cb7c9
17fae27db09fe32d 18fca3f1826a28ba
91aff8fb4741374 1dec4831131e0742
108eac8442bfec27 13a2cc5858e4d2a2
1a8f289505b1a1ac 1a68f1f24724e2aa
542de5974d0834a 8b38f6b0b280d3b
541a22a664885cf 189c188dc335ed5
58ce23d2433ec90 1a5cf96159d6a835
19057afb9345fffd a00f4c26e6f764e
779775ebd4d1218 1e2a58199363564d
116bf76976bb69e9 41c0b1f6bc89516
185184347e3dfd 17c3c82285897f35
1f6a9026d0e45459 5bc8c097631c0a8
12f728c23077133 331397729f99447
1d7a9be77f326df1 1bbc332f231329cb
7349ec71250aba9 df504890909aa2e
13839c1385d2eaf7 1dac5d174424adff
973b6c45f2f670b 1eeedb52ceb85783
994e53e332301f6 932230b702d21d8
8bf6be498d7ba41 157d6a613aad4755
131a405f2f5a67a 1b9005e4f9bea523
f33333568d42e41 133a6e3bca319d47
1359434d5baef354 1b5ad7208cb7b246
18e3bc8e1ff96ba3 798a2f3f8334d8e
eb524aca2ecb46a 1d8e6dd92d58907d
53ff8ef02931785 66fd4f77430801a
15a35e0bdcccf08e ae9033a0f79dc95
c3b49a446140248 1845cc8c7dd100a7
199585987d920e7a e91f4228d09c21f
18923c4bc31e8aba 1a4a2115ff947401
17dfbaf5583df562 f4bda087f16302a
13559ce643a1ba26 1d527e4bc77cb0ae
71ec9ea41eae6d1 1aed24892be29468
1d95eebe44648501 198f818e1a0b0a51
17c53e506e5fa36f 197bd54f962ece8
a47c6e56378df2 43b231cf6449581
1520ce5b4684722 1fad3a2af7d1dc26
12279a0c5426e9de 19289e2f150071c6
d3db8c210896cd8 b325d1ae8b3975c
18d47183f2a996ff 5219ffd838f915a
6a95a8f988b6bec 1b8347bbd19ed93b
1e9f883313546b1b 2053e409a43b8ac
193ffe327226a7b3 918745fbd7b1288
bbf312d35826152 15d85d9c2f74ee8d
1be9060bcb6aaf44 e21a43b8acf12af
c3f3c225b18fd5 12f3b69f13aa7c53
80a7c0a5fb9c89e 38ba01e356ef6f
94b0a9f0e21f426 3dabda16dfe9446
9358c8f03a4aafa 1fa8b61aae4fdab1
181f243fa9d7a3a 19b46e4e0e8e626d
1046d034e51c42f9 1794c01899e51126
1291ca5e13785b73 1214c8539de263e
1a4c9ff12c9f50a6 1b28f7456f262351
ad92e5923ffb5df 1bbe11e63ff368b5
1e9bf377d081caa5 7d55c7894db00e0
12031b9c1f6e71e 1a0fbe9a9c4d600c
196f81c80c03f9be 4aaa0d02cb35f3e
c90dac2e2f84fce 929435bbbb25c02
3bc863900b8e56d 12cb834a219a9096
c459d7f0bb49070 640bb5f004fb1f1
f1d7518be77f8ec 1dfce17927e29fc4
def0ffe65262a65 bbe9124684377a6
e3b44765fe642f 12a2ccfa37068066
1c73d54e0188abbb 10d25d928d077d31
1166ac6ab72645ee 1839db48da746a82
1986f20a1f8d2ff0 11ddcacf8581cfd3
1cecf17bc5439ad 163c5323518b25b2
448d5fbdba8dfac 88b8bd2e4e2b362
1db3ce88c47815fc 18b6616a175e0b14
97a6414becb7fab c4b364b4a32084d
1eddbb7d478666ac ebe426d72e3b8cf
eb03f7c57059f19 116129097d55baee
7e43c94e5023e16 129fd6d2b4176509
b4c11d33d0f5132 142187309823132e
6fe260391a516cc 377b4a9446fcc10
b4537ce502e766d 17bd3ad482ad1a8
36fba670c3e781b 119ec1c6b81bbede
fb18efd86ccb461 c8d7cf094c1b40d
dc30f0e9bddf9bb 13d4758711f44e10
46d473f89cb790c e2f93f30de5aad6
1964ce0d72f05a93 1b14e1f5829f28ce
123403fa7c5dc557 16a1c60b13b58408
55ac2265b9070b4 119768810104fa55
6c6e30d0b60c67d 1715f2b40323e007
108241ef5bfa500 11ccf6f309f2a9e3
145de7632acb5475 1cb4fb1269014d7e
807e1d58b658dcd 103726c7f0616dd0
280dfa4c4d160e5 81bd57547d43b3
15d4a2c37881b8c 840230602039eb6
7f0fc3e40d4c9c1 5615a5713caeb0b
1a10bd89d989074d 251369265005f8d
e38cdfbd7b799f7 1d121a5698f0d0f3
17e2d43fd315d445 1602770c732f4d1c
1e383080846f8522 9db197dc6824c1a
ff18f1434fec8e6 df80ca22517fb0a
8cace243c16f22a aa41598afbf6bf9
1036d46a86b8163f e3b2798ec1a7f43
e981e965af26ebf d0c207af9b354ab
29f0cbaa128e3e 18a02363a74b727
a3737e027ba2b0f 1f51ff94a0dc7ec7
13474ee9b40d73ef 845ee3e67cb0190
86c7183ef5a5b7c c482a8d639504c5
18662acc36e50147 18cbd534bb592cd5
45c78e90304ce2f 16fee77d2a5ad9cb
527c5852c174319 1d4d43bde5187d53
170685877857ac3d 11ea3c98b3b6d11d
133f35a5d16db364 1b1ab0e397d98d67
1eacd7fde6aa1d16 15edd0c40a2daa97
ce72b8f168cf53b 15805b83fffbf497
18a3fb8e73a9d91a 3e7dd4e815c5ce7
10960e59de058f5d 1af147ddf41c4217
19f28176cd7767ce 1b914c3aab208e2c
c52bdf711962c9f cabc05016c122ae
1f6dff3e493f180a 1b900baa1cc53d1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
74a04624761c81 54c8bf1ff61224c
81c150892313839 4cc7105f2e3fbfd
19134dd11cca501b 14d6d42dddfb25f
14d8247026633222 1e88e3f18c704130
11930a9768fe0caf 157cce4b0066189c
182ca19260fd490 bdcd29f09e54e4a
1b8de64a11097126 1ec3355ee274693a
b3a2d3a68c31666 124475fe3e6b1989
1d0075c255123232 1497b9ac6649811e
1d0af1922b868ca7 16d5dead8ad26d18
2081486d4b5ffff 79d67f94bbbadab
183f6c148261bd5b 160fe33b5bf3d7b9
dac5064919c8d47 79cc9d60e1a735b
155442f17dbc53bf 18da4196b7cabc38
614d197ccf5e771 389b7541af0d16a
53a8849feaa6a9d 1d29063f5df6659d
3043b603ae07f7a 1791d80d05bdd940
d3bb2f245559011 1e682e24400fe5c2
135888a03479402a 18466e813a10d148
6edc70171499c73 1aa9676f7426b466
97e382f21d67970 116deb8cf836dd77
1697c27357294852 1b57303828b5b5a4
197493087a051f6a aa9ab70440e5667
6ac639a70b37fd8 1fd9fd7aeeb6dc49
a235e36cddc68ee 151512d64606d6ba
1c26b8035b353021 c4c08b645bad1b5
284ec9d855f55cc 26128754bc3486e
aea4c6bddf7673c 1ef13be8e63aae53
aab1a5de2b9b821 1ad684a84cebbf99
7dc280be09c2ff6 199aba071ac74d98
7b7fdbf56493945 1866e2452dc3bdf9
1d07385c97ead57 143b73245af342df
1e38dfa47eb476fd 148db7837a4c71da
828037e42555e05 1836383922c35829
1f7ace226b70cd0e 7735d16370a1492
daf77c01bdd3d83 13b311a6af57849d
95dc2caaac3f7ad 184c8623b4615dd4
bfa424a122a1afe 1fe965fc8a35f6af
1c3159d8c2c32741 a63aeac9f8c2b68
f181c4c0295f33d 1abf9b93af447b81
f23e700170597a1 10fa925b975d5090
1e7ea4de3535d036 439e47b4cdc87b7
12f45e10572af4ea 7c74e94094e4707
17302cf4df9ebde1 1679554e999e4dff
130e39962f2d5b0a 9eab2b11893ea45
e4681b49c2005a7 1a824900b3f2d9c2
aa978d5eff56b08 1c7b8b6246ae5f5b
1cc4d67ca4f9fd09 19f9d80b9ea2e3ea
ea52389196f59f3 1cced2e25df113d0
1fafe23bd2f906eb 123acb1c51e4c3e9
ab40dce4c96acaa 10bbd0d2302c91e6
190f690b310c42e5 109e6a26ad29dba5
16bc363d1283e489 11cbfd17531297c4
1febcf3cb3c0b8d9 1ea8384f4172f1b0
3b650551758b301 11f2b763278f64d8
13164be354a923a3 9e459f7041c6842
14b201116544eb2e 1245a661388e9266
141f2e6c0b7182f7 90bae63cc57465b
1445d49c2ffccfb7 de1b93929a18d67
8342d3802142c81 ab27992e90151df
1e30b9f41dd79ef5 1a003870be696d7c
e4f3a6733c9218 18468135f0883f95
d15b0caa73d02f6 1f7f2bed1e00ac12
1f91c44397ca0566 1ece1f96ddd84a86
1d4af0263751bbd5 a93f92d16c85d3f
c6971c93675445f 1ed82059d4649c6b
13cc1334cb9d36b6 cfca3effdc89e8d
a2f0aa5094d7770 6cd81066606fb63
f7e27582346bf4a af2efecce92a49c
76fb9a230e1c15c b5fa805defaff12
51a0d6606c7a133 11f803491b5c72f3
1ac2c905dd86f13f d6125401d265a3f
1fe27c82a3a81ea4 11759ae40176f7ce
d6a8725992db0ae 17143c3a1c394250
a70114e3c18e67a 1651269a16cf2299
1523d4f0aa415eee 92c9275afa2062e
e6ac5b356e3ac1c 7ed0101d73a2c95
35a945fe93cd10b 12119e2b2b9841e3
13850539f916d30e 66889898a94908f
97e116f1d3a0f66 19a3c42d597403d6
b5971d0c1a93d3b 41dd9592a0b2277
1fe28af854a56014 106100e79d52aad2
a37c50fdce112c7 15150920dd17a3d6
19d7476efda31496 1d2ce1f137ecb220
1630cbb767cd26dc 1408335e8cccd4bd
45e5f502226eabb b9f00b2f7147e9c
1f22cb3e8a375175 11526f2c93ea0a03
17f3aa66a17552de 26d6ef39a9f32c2
ecb1b78daef0e36 5e53902841a3138
1c8cd5d18ad66307 1f489dacc8f50f1b
5d8cf7956a0d508 d4a6ada1fa7f2be
1919ce2115321067 17d7a18cdf6d08b2
19aa662a2fc6e619 1101dfefb3dc92cd
1b0f9ccd1f762936 1f31af8c278b21ac
6c783790179e90e 1c0ad48f93ecb917
eff387ffdd4826 76fcb7c9ca977ba
fc4451ad26ab2ed 19e9ede037f2f148
38f01a2d44a99fa 6ca7ba286d2883f
b1f4eff481e75bd 4be7ec12468bf30
1ca5f8e795b36cfd 7ce2a9a1d826ad3
1c815eabdf306a84 1b987fe0693409c9
9d44b89aeccbfb6 116fedc01b67a60b
1c9269e925fdbf74 bc1e32d4ebc7261
1aa0f2cc48dd9af5 15e7d1f8c4dbabf5
720c7fe08324ac5 34883dfe0616155
d04cff2fd74305d 3d387fd8c310545
9caaea4405381d 1419a0b3abb98f7c
1b92bf0f8bac481b 51cadf072d792c1
18f6a92f73df8983 160e5f40091630bd
1f8fecc2fe18e560 2f989320262228a
104e7d51aa35a3e6 134df743fb64dfe2
51c48bc3028b643 15d6c4ec4f0d76f4
2e307e974c65904 4c3caa516c4a4cd
b13a8dbfefeea7a 140381cd02722ea4
14755b1248867fc5 1aa998cf10b3bea5
1b897d38308d8362 144e8f8b2abd5e84
a245ad865e0b500 126253c16bf6b45c
1cd85dda0e7dd416 a6c89ea31c327a
e46790b73427b98 1503c01b950984d8
1b73049f4900cd7 1f3d7f5394295e63
1c57df5f83840148 1afe0b941e978d0f
1c19719f86f261dc e34ab9e1d128bb5
d691d1b7cee7907 77be5762d89b87
93d8b025957d044 7d5a30078ffed3c
f26a8171a474cf4 747e2cae1eaa35f
f72f1ac69f292ef 121c74fa18fd9dd5
f3eb07cf8825889 1e2a1e7bed46537e
134daf2edcbb427f 1291a74ce6f70f38
1dfbd36f81354c4 fa36f8e990f7f71
904a8b85eaeb321 1ee98a6c3e32ce0e
1ca863217df59240 156e8f5276e28ccd
6ef4748bbc8a717 594d202af15700b
4b1b309a6a5c5bd 10031b1b09e7aa41
4361f6f31cf69c2 9bd2ab81c62c049
733bcc251d59ff7 1200802d7ab01076
8a89697a54ff569 bb023639995f3cd
12f146ac9de07bad 16c9588dc950f5bf
115ec051ef31a8dd 120dc0faa0b13c88
1dfd9a181cc459f9 24b72dfa470b6f5
7f47c16c0dfdbed eca5106367a086a
1eb657f94576c1b1 9a6d0696fcacea9
1181de3d230b63bb 110b0f843da95d3c
13a4be103659048b 1788b5a3070cc34f
14c26701986f2398 1977a2264f79022f
ae3971356adf60f 13c4637c87808edc
c0ed6164032c410 61942d47a6fd32b
c0ec3b4a7bb8b09 1155d70aa052607f
f9512f833ee10b2 57d3b3a830fe123
1ad7e3501699bec9 c4c9a1d3f0b1554
150af17ea194353c 17c473df4ef40d81
6d6d41bfa2d6979 1394ebe44c60bd75
704e3b469b6513b 19dbf62af6479ef
5b9c379e6bb8144 7a2e14310e02901
142bc44134c548ae afc3fa8141ba7c8
a17cbc8040b0b34 1fdb4fe929e2d5ed
63432079a038a87 fe6e27042008216
1a02d53c99ba2a55 c2a06c01a1e097e
19287377b987ef36 c2d727d39482f6d
186773b991dbfcb6 968c7cc6ef7f60f
b84397faa36e1b1 16cd4d5ad90dd90f
12c119e4d62b8fef 1898079dfd08714d
35c5873ed3402eb 10f8b51eaaa30bfe
109baeb9de64122b 1a237d3d361692f1
1557000640557c64 64fa16de6e1b76
6993dd8b49c76e5 1b819f89f29db306
b393c4cb5666b0e 1f0e597b3f061715
a3bdf15ac69aa21 ca8e74df30bc190
b440776aa865d1a f34e014655ca87e
18521019d27ee082 194df51843d82bb7
56d68ff2906ef6d 1434f7e32241ebdb
120bcd6cdba2d9a2 bdff24787c41fa8
1830129f040cc96a c78eb060e7cd08e
1102ac0e5bccadf4 22d549b6fb42dff
14eb0d7374be8406 1665f6d31a622e11
f6d704df9192d3a 1ff01f08e794a9c2
1921dc3b65e51ae1 48590b53e072259
18f5519ee97d8041 301065b65c558ef
19558b281bc138b2 72e6bea2ed07a58
6e6dbb761c3456e 60f06fe9f749a8c
8428123f0201d3d 1b2477232a4f6c8a
8a1b7ba7c3e2b3f 57d15d20e670765
12405e90b2871980 11c1ca59bec72ca5
10627d1dbd814524 f2774cda0cc84c2
1c560879e104d9da 106f2f138aa29fa7
125503aff9a3bbb1 a4ff8873f53c373
e74219a724fcca4 6303f8ee032219f
9f6d5d4c6efbdb2 1c6fc896521cc4d6
15dfcc6c53503cd2 f3be83804c7db28
71a12d48c2fcdfa 14fa95479295929c
d13195aeaa79e6f d9beecde31a94e3
ecbc3a549cc8fd 1da5857f345e0451
5a801ce2fd4a699 1d69697558dec176
1922d972d165e465 27356002b1fb198
113eb4edcb5e800 1d5dbfcf65f2847d
1a924798219c9401 118bb65e0a9c8be0
e3fa60a1c5813a0 47a4f7f2784cf15
e5c65357f6f805c 7eb558bfb727ab8
b4b023708641f58 b063d5127321398
1618589183aca6f 1e3a35e3b5663941
1aefe7b2ee474511 1a7c90e18f8c6bf0
d867a89bd81155 1e2668426abbb0db
1065c06d1b7e0b7 774cfce5fb4d2a3
14cd5a2d8e04b13e 617068ed1fa8588
34774f15cee50d4 f07a1cad4225c24
1987c5aca91c5df1 fe29050c946eb55
187b089a472ba18a 64d579fe5c6376a
5c93f87e6f0c228 fb1612c027f01d1
3e5c075338b716d 1e63b0a699150643
b03ed573334d648 102e4b3192ee33c5
1b6177df3b005733 1c2e961b0fb5950e
1ea21e18db5ced94 c60f0b0d1666460
322453913ba19d0 8b0b07dd3731c71
142cef77ec7bfb2d 1c2412d3bd0dd0ca
1323a25d7ddd5c2a 4f54d95c39cbaab
1af6459c362581ce 1da0f1a676ac4604
9cb417680101cfe 1f49d87727a2573b
1d3e509a8ec6f124 71765bbbb52004d
2321b8fa25d7416 18f1b8f8b9e5b136
8f443d9708c3f89 e61dcf94fed8be9
b0c8f23a26fb17e 174a620dc6b07ba3
f60609ff336b72 19f89fd583f4b7d5
1079e8126dc82f8a 61df77d8a394247
1d7df5b321b96f36 1a1e19abf2932133
18307a1e2df55e35 16d16e0858da65ec
f0e67145492b385 1cc00b6ea231918a
bcaabd984f3a7c2 178d9a54cfd46d98
da391c0be73be9c 1149d74e8a510ecd
8c608416d8ef34b 618d5300eb545f0
1055b1b81022a1e4 1aefe18e209dcd9e
1f48d3c15c544c44 d6fee0fb6b6ebe8
1f6aafd352340f66 1ce2d32af8a2f7ff
17d2aba9ad13eb80 144c7e371996c81d
115aab2d100a52be 172803d26d991d7
f24c4a5ffafaa12 aac0a878f728e45
84a54104294aa8a ac9ac962d8f5c70
1dc15f7757ecbf98 1bc4063e8524b420
3ceec2d8018c3 3b90efea06bd7a0
c8f9822e5082545 1cc6e081f1f7e825
1b953538ac7a433f 1dbee8cfd2a34b99
9d4b19d26080441 3df7883d134f318
171394c006ac462a edba7a4a185d5e5
16b0036a9a55a964 1bf3ee9e2944c6e8
f486626380cf8ae 17365bb94bfa1d43
11326eaaeff4d5ef 1b92d0842a43a693
1bb6f0b91e618d5d 16793b0efad84ead
e409c2495872e68 4cc6e83365b0da0
a21c968279a484 1ad8e919f662ab76
144df24c0c12818d 7ad11e50f81dbb7
f305430c2cea463 13f027cd41c453bb
1f4824102b6a88fa a5269afd11e7784
a8d7abcd34ad89a 1338be31bf45a10b
11042722e7efabf5 125c3451aca5a7da
1f3bc164ce612858 483ac918b367425
10c97ebab31990fa 76e0fc12d9b517d
f8210c2bc20ea21 1efad664650932f0
a411f210afd09a5 1c84aba7418a6b38
100fbbcc951ee3bc 1cfa987448f2b668
905ea21e9a12201 1ee4d874c1fc0db7
18c9c133a39652eb b92afa6a05cb61b
1b1231bbe16003d5 197d5918deecfe3f
1e1fd7de38856321 d71434e3407f3b3
294d031ab801552 2475760161041fb
1cbf0d0246629bef 1faca7341487c4c4
8eb61dcaf14ab1 1cb4c78a361ac237
177e57a8187ec407 185635328a4a9917
12b26356599c303f 174e4873c3b4282b
18ee8fff4a489aa9 fd32431a3d39fbf
96e9f08b8e52b8e 66874feb5df7408
14fc0f2cd88b73f5 27c4a9ba772f669
b18f12e655c5df1 3097b6d5d9759e5
1606642e6a54f325 494b31a19d709a1
12bf00a1b067ea04 164e45d31f00aa06
d2c3f64eb8078f7 279efcf9915038
1cd3f2f250fe7a3f 9d2eee6662ddbd9
1b47536fd14db835 93e4976d52a8b30
6a638bba4f39605 bdaf1fcfa8f51db
1857307f77028f2 13f03fd86c6c71d7
8a40f550f260ce6 12ada3cbf49afeb
1c90c3c2b7068c97 103f88b42941ce41
15a1c582795c4111 113e070bbf73b09b
130f7242e1a769d1 b255d0719db5279
2d81eb34ceaf4d7 ceeae83bc576094
1245a315a335aeea 1662ef616afdf58
16540e973d130bec b0828f9d057c540
1a1c5265ffdf69dc cde17fc46e66c20
13a4d2aed5efbbce b7caf179432dd95
15ac9014efabebc5 1d32341fd73dc3a8
5b299346a549f2 197cfebba885e252
1b1c42e737e19f42 1d838e114109b235
15d18af73897f266 16640704b403afaf
1aa041d0739f0e8c 16d7866a9a229431
b0dda79e0671c97 12ce4c1b5fd2d199
fbe64488e16296c b733252c45e17c5
542a30033b2c19e 1105c1c5710634f1
13c5c224a992640 14c4017f253ed9bb
ed0ecb56ca4a9d2 3da30e44c887f1d
1ea55197793a9b9 1aef033dd62caccc
dc908f955358323 6fcceb19de10e93
122ad74fcb13899d 1e02780a14199466
92c1282590d2702 cde17447fbcaa52
6718d405512171a 1f0c5b7774fd2dee
1fa7d79d2ece45a1 11bf78c2cb18e2e7
152a1b2d2ce6fc8b 1e746de2aa95ab73
47be6011065ee13 183aad19751af174
a0047628a5fb3e9 4013f1d0d4ec9da
47991ffd3577fe9 a91acebbdc42408
47f4e0c9b59fe24 afb7b880198ce3e
19cfdfd2f07d57ff 10b1dd451d2ae02e
9adea5186744f0f cba93e701808ecf
1555c9ac27d80994 13d9a0ee53d8b3d4
b986a97414d3164 9e9353de0bbce54
764d050a900733e a0593bce00b7d8f
18fb415bfa850e4 fb7c989fcd2ddbe
24e67b8e71f17f 293ce4cd0de0538
8a672c9ade18495 cd6f5dda4de93f9
185e63f7309212d d8d9bb4edd1b7f8
a6b18798cb70ced 16773893f6d0540f
188024a627d24454 6083a5d6a7013b5
1040f0c654c0b577 147b4e2abdcbe857
15aebbf6a0d12a37 3bac91568777bb2
1f27318f0f579bb3 135b3322c9c7c68d
14b968cabab5139e 1441d1d3513d58b5
1f83a9e0616b79e9 914754d545cc0e2
933df2189ef1d8c 1e8db17754a68dd6
71fd23adc180828 887274025f37368
4dfedc319336b1a 10ea0be4a8ff3fec
9d9020bea41b993 1bbf3223dd570dd
5c2d89d4c15d162 4fd245b6ed5ba28
1493f72be69cb22 1b313fc40f8db7a4
c32fb249ef7c62 16fb2d5f5988005a
14bcbfe4c051fbe4 6ae3d2197d6637a
7a10883ae4856a4 c1a7a04149350b
11f02e34bba4d0e7 b3da737405088d0
3eb21bebd28202b 1a9d8a11d2b84714
13409f1853a36e99 129c1944e0f7eb86
134bd96348de82bc 14c908e6aab7c70d
3d7282de6b51440 184ea273ee16b543
1fee5cf4cd4cc707 b5d6f9697a8c710
561b5433dea0bed b05f2429a3b45f3
1b51035394a4eb1b 1fcf51b89bc1a55b
69c34ea6ab0cfa4 1aa399dcc53b2525
111c4c112a4f7312 1d3ebdd1547d362d
